scenario,split,model,configuration,threshold_low,threshold_high,stage2_usage,n_stage2,accuracy,auc,f1,precision,recall,specificity,tn,fp,fn,tp
medium,25,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9988888888888888,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,Random Forest,Cascade,0.2,0.8,0.4166666666666667,25,0.95,0.9988888888888888,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,Random Forest,Cascade,0.3,0.7,0.23333333333333334,14,0.95,0.9988888888888888,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,Random Forest,Cascade,0.4,0.6,0.08333333333333333,5,0.95,0.9922222222222222,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,XGBoost,Stage 1 only,,,0.0,0,0.9166666666666666,0.9833333333333333,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
medium,25,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9922222222222222,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,XGBoost,Cascade,0.2,0.8,0.2,12,0.95,0.9933333333333334,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,25,XGBoost,Cascade,0.3,0.7,0.1,6,0.9166666666666666,0.9855555555555555,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
medium,25,XGBoost,Cascade,0.4,0.6,0.08333333333333333,5,0.9166666666666666,0.9888888888888888,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
medium,26,Logistic Regression,Stage 1 only,,,0.0,0,0.7666666666666667,0.8966666666666667,0.7307692307692307,0.8636363636363636,0.6333333333333333,0.9,27,3,11,19
medium,26,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.85,0.9355555555555556,0.847457627118644,0.8620689655172413,0.8333333333333334,0.8666666666666667,26,4,5,25
medium,26,Logistic Regression,Cascade,0.2,0.8,0.5166666666666667,31,0.85,0.9344444444444445,0.8421052631578947,0.8888888888888888,0.8,0.9,27,3,6,24
medium,26,Logistic Regression,Cascade,0.3,0.7,0.38333333333333336,23,0.85,0.9144444444444445,0.8421052631578947,0.8888888888888888,0.8,0.9,27,3,6,24
medium,26,Logistic Regression,Cascade,0.4,0.6,0.15,9,0.8166666666666667,0.8833333333333333,0.8,0.88,0.7333333333333333,0.9,27,3,8,22
medium,26,Random Forest,Stage 1 only,,,0.0,0,0.95,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,26,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9994444444444445,0.9830508474576272,1.0,0.9666666666666667,1.0,30,0,1,29
medium,26,Random Forest,Cascade,0.2,0.8,0.38333333333333336,23,0.9833333333333333,0.9994444444444445,0.9830508474576272,1.0,0.9666666666666667,1.0,30,0,1,29
medium,26,Random Forest,Cascade,0.3,0.7,0.21666666666666667,13,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
medium,26,Random Forest,Cascade,0.4,0.6,0.05,3,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,26,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9855555555555556,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,26,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,26,XGBoost,Cascade,0.2,0.8,0.13333333333333333,8,0.9666666666666667,0.9933333333333334,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,26,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.9666666666666667,0.9911111111111112,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,26,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9666666666666667,0.9888888888888889,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,27,Logistic Regression,Stage 1 only,,,0.0,0,0.8166666666666667,0.861111111111111,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7666666666666667,23,7,4,26
medium,27,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8333333333333334,0.8955555555555555,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
medium,27,Logistic Regression,Cascade,0.2,0.8,0.4666666666666667,28,0.7833333333333333,0.8522222222222222,0.8,0.7428571428571429,0.8666666666666667,0.7,21,9,4,26
medium,27,Logistic Regression,Cascade,0.3,0.7,0.35,21,0.8166666666666667,0.8433333333333334,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7666666666666667,23,7,4,26
medium,27,Logistic Regression,Cascade,0.4,0.6,0.2,12,0.85,0.8611111111111112,0.8524590163934426,0.8387096774193549,0.8666666666666667,0.8333333333333334,25,5,4,26
medium,27,Random Forest,Stage 1 only,,,0.0,0,0.9833333333333333,0.9977777777777778,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,27,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9972222222222222,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,27,Random Forest,Cascade,0.2,0.8,0.31666666666666665,19,0.9833333333333333,0.9977777777777778,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,27,Random Forest,Cascade,0.3,0.7,0.16666666666666666,10,0.9833333333333333,0.9977777777777778,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,27,Random Forest,Cascade,0.4,0.6,0.05,3,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
medium,27,XGBoost,Stage 1 only,,,0.0,0,0.9666666666666667,0.9877777777777779,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,27,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.9877777777777779,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,27,XGBoost,Cascade,0.2,0.8,0.11666666666666667,7,0.9666666666666667,0.9877777777777779,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,27,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.9666666666666667,0.9888888888888889,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,27,XGBoost,Cascade,0.4,0.6,0.05,3,0.9666666666666667,0.9888888888888889,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
medium,28,Logistic Regression,Stage 1 only,,,0.0,0,0.7833333333333333,0.87,0.8,0.7428571428571429,0.8666666666666667,0.7,21,9,4,26
medium,28,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8166666666666667,0.8855555555555557,0.8135593220338984,0.8275862068965517,0.8,0.8333333333333334,25,5,6,24
medium,28,Logistic Regression,Cascade,0.2,0.8,0.48333333333333334,29,0.8166666666666667,0.8977777777777778,0.8135593220338984,0.8275862068965517,0.8,0.8333333333333334,25,5,6,24
medium,28,Logistic Regression,Cascade,0.3,0.7,0.3,18,0.8,0.8877777777777778,0.8,0.8,0.8,0.8,24,6,6,24
medium,28,Logistic Regression,Cascade,0.4,0.6,0.13333333333333333,8,0.7833333333333333,0.8855555555555555,0.7868852459016393,0.7741935483870968,0.8,0.7666666666666667,23,7,6,24
medium,28,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9977777777777778,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,28,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9927777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,28,Random Forest,Cascade,0.2,0.8,0.36666666666666664,22,0.95,0.9966666666666667,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,28,Random Forest,Cascade,0.3,0.7,0.2,12,0.9666666666666667,0.9988888888888888,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,28,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9666666666666667,0.9977777777777778,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,28,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9955555555555555,0.9491525423728814,0.9655172413793104,0.9333333333333333,0.9666666666666667,29,1,2,28
medium,28,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.99,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,28,XGBoost,Cascade,0.2,0.8,0.23333333333333334,14,0.9333333333333333,0.99,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
medium,28,XGBoost,Cascade,0.3,0.7,0.11666666666666667,7,0.95,0.9944444444444445,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,28,XGBoost,Cascade,0.4,0.6,0.06666666666666667,4,0.95,0.9922222222222222,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
medium,29,Logistic Regression,Stage 1 only,,,0.0,0,0.7666666666666667,0.8422222222222222,0.7878787878787878,0.7222222222222222,0.8666666666666667,0.6666666666666666,20,10,4,26
medium,29,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8,0.8733333333333333,0.8064516129032258,0.78125,0.8333333333333334,0.7666666666666667,23,7,5,25
medium,29,Logistic Regression,Cascade,0.2,0.8,0.5333333333333333,32,0.7833333333333333,0.8611111111111112,0.7936507936507936,0.7575757575757576,0.8333333333333334,0.7333333333333333,22,8,5,25
medium,29,Logistic Regression,Cascade,0.3,0.7,0.38333333333333336,23,0.7666666666666667,0.8577777777777778,0.7741935483870968,0.75,0.8,0.7333333333333333,22,8,6,24
medium,29,Logistic Regression,Cascade,0.4,0.6,0.15,9,0.7666666666666667,0.8711111111111112,0.78125,0.7352941176470589,0.8333333333333334,0.7,21,9,5,25
medium,29,Random Forest,Stage 1 only,,,0.0,0,0.9333333333333333,0.9861111111111112,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,29,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9938888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,29,Random Forest,Cascade,0.2,0.8,0.43333333333333335,26,0.9166666666666666,0.9938888888888888,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,29,Random Forest,Cascade,0.3,0.7,0.2,12,0.9166666666666666,0.9877777777777779,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,29,Random Forest,Cascade,0.4,0.6,0.05,3,0.9166666666666666,0.9861111111111112,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,29,XGBoost,Stage 1 only,,,0.0,0,0.9333333333333333,0.9933333333333334,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,29,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.95,0.9944444444444445,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,29,XGBoost,Cascade,0.2,0.8,0.18333333333333332,11,0.95,0.9977777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,29,XGBoost,Cascade,0.3,0.7,0.1,6,0.95,0.9944444444444445,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,29,XGBoost,Cascade,0.4,0.6,0.05,3,0.95,0.9933333333333334,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,30,Logistic Regression,Stage 1 only,,,0.0,0,0.6833333333333333,0.8422222222222223,0.7246376811594203,0.6410256410256411,0.8333333333333334,0.5333333333333333,16,14,5,25
medium,30,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8,0.8944444444444445,0.8064516129032258,0.78125,0.8333333333333334,0.7666666666666667,23,7,5,25
medium,30,Logistic Regression,Cascade,0.2,0.8,0.45,27,0.8333333333333334,0.8977777777777778,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
medium,30,Logistic Regression,Cascade,0.3,0.7,0.23333333333333334,14,0.8333333333333334,0.9133333333333333,0.84375,0.7941176470588235,0.9,0.7666666666666667,23,7,3,27
medium,30,Logistic Regression,Cascade,0.4,0.6,0.08333333333333333,5,0.7333333333333333,0.8677777777777778,0.7575757575757576,0.6944444444444444,0.8333333333333334,0.6333333333333333,19,11,5,25
medium,30,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9966666666666666,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,30,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.9977777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,30,Random Forest,Cascade,0.2,0.8,0.5,30,0.95,0.9988888888888889,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,30,Random Forest,Cascade,0.3,0.7,0.21666666666666667,13,0.95,0.9988888888888889,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
medium,30,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9666666666666667,0.9955555555555555,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
medium,30,XGBoost,Stage 1 only,,,0.0,0,0.9166666666666666,0.9866666666666667,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,30,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9333333333333333,0.9777777777777777,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,30,XGBoost,Cascade,0.2,0.8,0.2,12,0.9333333333333333,0.9911111111111112,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
medium,30,XGBoost,Cascade,0.3,0.7,0.1,6,0.9166666666666666,0.9888888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
medium,30,XGBoost,Cascade,0.4,0.6,0.08333333333333333,5,0.9333333333333333,0.9888888888888889,0.9375,0.8823529411764706,1.0,0.8666666666666667,26,4,0,30
strong,1,Logistic Regression,Stage 1 only,,,0.0,0,0.8833333333333333,0.96,0.8852459016393442,0.8709677419354839,0.9,0.8666666666666667,26,4,3,27
strong,1,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.9,0.9566666666666667,0.9,0.9,0.9,0.9,27,3,3,27
strong,1,Logistic Regression,Cascade,0.2,0.8,0.2,12,0.9166666666666666,0.9700000000000001,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,1,Logistic Regression,Cascade,0.3,0.7,0.11666666666666667,7,0.9166666666666666,0.9711111111111111,0.9180327868852459,0.9032258064516129,0.9333333333333333,0.9,27,3,2,28
strong,1,Logistic Regression,Cascade,0.4,0.6,0.05,3,0.9,0.9677777777777778,0.9,0.9,0.9,0.9,27,3,3,27
strong,1,Random Forest,Stage 1 only,,,0.0,0,0.95,0.9977777777777778,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,1,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,0.995,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,1,Random Forest,Cascade,0.2,0.8,0.3333333333333333,20,0.9666666666666667,0.995,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,1,Random Forest,Cascade,0.3,0.7,0.18333333333333332,11,0.9666666666666667,0.9949999999999999,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,29,1,1,29
strong,1,Random Forest,Cascade,0.4,0.6,0.1,6,0.9666666666666667,0.9955555555555556,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,1,XGBoost,Stage 1 only,,,0.0,0,0.9166666666666666,0.9888888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,1,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9855555555555556,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,1,XGBoost,Cascade,0.2,0.8,0.11666666666666667,7,0.9166666666666666,0.9833333333333334,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,1,XGBoost,Cascade,0.3,0.7,0.06666666666666667,4,0.9166666666666666,0.9833333333333334,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,1,XGBoost,Cascade,0.4,0.6,0.0,0,0.9166666666666666,0.9888888888888889,0.9230769230769231,0.8571428571428571,1.0,0.8333333333333334,25,5,0,30
strong,2,Logistic Regression,Stage 1 only,,,0.0,0,0.8833333333333333,0.95,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,2,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.9,0.9633333333333333,0.9032258064516129,0.875,0.9333333333333333,0.8666666666666667,26,4,2,28
strong,2,Logistic Regression,Cascade,0.2,0.8,0.18333333333333332,11,0.8833333333333333,0.9655555555555555,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,2,Logistic Regression,Cascade,0.3,0.7,0.1,6,0.8833333333333333,0.9555555555555556,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,2,Logistic Regression,Cascade,0.4,0.6,0.06666666666666667,4,0.8833333333333333,0.95,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,2,Random Forest,Stage 1 only,,,0.0,0,0.9833333333333333,0.9983333333333334,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,2,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9955555555555555,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,2,Random Forest,Cascade,0.2,0.8,0.38333333333333336,23,0.9833333333333333,0.9955555555555556,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,2,Random Forest,Cascade,0.3,0.7,0.16666666666666666,10,0.9833333333333333,0.9966666666666667,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,2,Random Forest,Cascade,0.4,0.6,0.06666666666666667,4,0.9833333333333333,0.9977777777777778,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,2,XGBoost,Stage 1 only,,,0.0,0,0.95,0.9955555555555555,0.9508196721311475,0.9354838709677419,0.9666666666666667,0.9333333333333333,28,2,1,29
strong,2,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9166666666666666,0.9788888888888889,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,2,XGBoost,Cascade,0.2,0.8,0.11666666666666667,7,0.9166666666666666,0.9833333333333334,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,2,XGBoost,Cascade,0.3,0.7,0.08333333333333333,5,0.9166666666666666,0.98,0.9206349206349206,0.8787878787878788,0.9666666666666667,0.8666666666666667,26,4,1,29
strong,2,XGBoost,Cascade,0.4,0.6,0.03333333333333333,2,0.9333333333333333,0.98,0.9354838709677419,0.90625,0.9666666666666667,0.9,27,3,1,29
strong,3,Logistic Regression,Stage 1 only,,,0.0,0,0.85,0.9522222222222222,0.8615384615384616,0.8,0.9333333333333333,0.7666666666666667,23,7,2,28
strong,3,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.9477777777777778,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,3,Logistic Regression,Cascade,0.2,0.8,0.15,9,0.8833333333333333,0.9311111111111111,0.8888888888888888,0.8484848484848485,0.9333333333333333,0.8333333333333334,25,5,2,28
strong,3,Logistic Regression,Cascade,0.3,0.7,0.08333333333333333,5,0.85,0.9322222222222222,0.8571428571428571,0.8181818181818182,0.9,0.8,24,6,3,27
strong,3,Logistic Regression,Cascade,0.4,0.6,0.06666666666666667,4,0.8666666666666667,0.9344444444444444,0.875,0.8235294117647058,0.9333333333333333,0.8,24,6,2,28
strong,3,Random Forest,Stage 1 only,,,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,30,0,0,30
strong,3,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,3,Random Forest,Cascade,0.2,0.8,0.15,9,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,3,Random Forest,Cascade,0.3,0.7,0.06666666666666667,4,0.9666666666666667,1.0,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,3,Random Forest,Cascade,0.4,0.6,0.03333333333333333,2,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,3,XGBoost,Stage 1 only,,,0.0,0,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,3,XGBoost,Stage 1 + Stage 2,,,1.0,60,0.9833333333333333,0.9955555555555555,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,3,XGBoost,Cascade,0.2,0.8,0.06666666666666667,4,0.9833333333333333,1.0,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,3,XGBoost,Cascade,0.3,0.7,0.016666666666666666,1,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,3,XGBoost,Cascade,0.4,0.6,0.0,0,0.9833333333333333,0.9988888888888889,0.9836065573770492,0.967741935483871,1.0,0.9666666666666667,29,1,0,30
strong,4,Logistic Regression,Stage 1 only,,,0.0,0,0.85,0.9466666666666667,0.8571428571428571,0.8181818181818182,0.9,0.8,24,6,3,27
strong,4,Logistic Regression,Stage 1 + Stage 2,,,1.0,60,0.8833333333333333,0.94,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,4,Logistic Regression,Cascade,0.2,0.8,0.2,12,0.8833333333333333,0.9388888888888889,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,4,Logistic Regression,Cascade,0.3,0.7,0.15,9,0.8833333333333333,0.9477777777777778,0.8813559322033898,0.896551724137931,0.8666666666666667,0.9,27,3,4,26
strong,4,Logistic Regression,Cascade,0.4,0.6,0.06666666666666667,4,0.8833333333333333,0.9544444444444444,0.8852459016393442,0.8709677419354839,0.9,0.8666666666666667,26,4,3,27
strong,4,Random Forest,Stage 1 only,,,0.0,0,0.9666666666666667,0.9955555555555556,0.967741935483871,0.9375,1.0,0.9333333333333333,28,2,0,30
strong,4,Random Forest,Stage 1 + Stage 2,,,1.0,60,0.95,0.995,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,4,Random Forest,Cascade,0.2,0.8,0.38333333333333336,23,0.95,0.995,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
strong,4,Random Forest,Cascade,0.3,0.7,0.16666666666666666,10,0.95,0.9944444444444445,0.9523809523809523,0.9090909090909091,1.0,0.9,27,3,0,30
